STATIONS_ID;MESS_DATUM;QN_3;  FX;  FM;QN_4; RSK;RSKF; SDK;SHK_TAG;  NM; VPM;  PM; TMK; UPM; TXK; TNK; TGK;eor
          1;19660724;-999;-999;-999;    5;   0.6;   1;-999;   0;   7.0;  16.9;    -999;   17.8;   84.00;   23.2;   12.2;   11.6;eor
          1;19660725;-999;-999;-999;    5;   2.8;   1;-999;   0;   7.3;  16.4;    -999;   14.8;   95.00;   20.8;   10.2;    9.5;eor
          1;19660726;-999;-999;-999;    5;   0.0;   0;-999;   0;   5.0;  12.8;    -999;   14.8;   77.00;   21.6;   10.6;    9.4;eor
          1;19660727;-999;-999;-999;    5;   4.2;   1;-999;   0;   7.3;  14.7;    -999;   15.8;   82.00;   22.2;    8.2;    7.8;eor
          1;19660728;-999;-999;-999;    5;   5.0;   1;-999;   0;   7.3;  14.9;    -999;   13.4;   95.00;   17.2;   11.2;   10.5;eor
          1;19660729;-999;-999;-999;    5;   0.0;   0;-999;   0;   4.0;  13.6;    -999;   14.7;   81.00;   21.6;    8.6;    7.8;eor
          1;19660730;-999;-999;-999;    5;   0.0;   0;-999;   0;   5.7;  12.5;    -999;   15.3;   70.00;   22.1;    8.8;    8.2;eor
          1;19660731;-999;-999;-999;    5;   0.5;   1;-999;   0;   6.0;  12.8;    -999;   14.0;   79.00;   19.8;   11.2;   11.6;eor
          1;19660801;-999;-999;-999;    5;   3.2;   1;-999;   0;   3.7;  13.2;    -999;   15.6;   77.00;   22.6;    7.6;    7.4;eor
          1;19660802;-999;-999;-999;    5;  15.6;   1;-999;   0;   8.0;  15.2;    -999;   13.6;   96.00;   15.8;   11.4;   10.4;eor
          1;19660803;-999;-999;-999;    5;  32.2;   1;-999;   0;   5.7;  17.6;    -999;   18.6;   82.00;   23.6;   12.2;   12.6;eor
          1;19660804;-999;-999;-999;    5;   9.0;   1;-999;   0;   6.0;  16.9;    -999;   16.8;   88.00;   20.8;   13.8;   14.0;eor
          1;19660805;-999;-999;-999;    5;   0.7;   1;-999;   0;   4.7;  13.7;    -999;   16.2;   75.00;   21.2;   11.8;   11.0;eor
          1;19660806;-999;-999;-999;    5;   0.0;   0;-999;   0;   4.0;  12.8;    -999;   14.6;   77.00;   20.8;    8.6;    7.8;eor
          1;19660807;-999;-999;-999;    5;   1.8;   1;-999;   0;   6.7;  14.5;    -999;   15.7;   81.00;   23.2;    9.4;    9.2;eor
          1;19660808;-999;-999;-999;    5;  12.4;   1;-999;   0;   8.0;  15.7;    -999;   14.7;   92.00;   18.4;   11.8;   11.4;eor
          1;19660809;-999;-999;-999;    5;   0.4;   1;-999;   0;   2.7;  12.8;    -999;   13.2;   84.00;   19.2;    8.8;    8.5;eor
          1;19660810;-999;-999;-999;    5;   0.0;   0;-999;   0;   1.0;  14.5;    -999;   17.0;   78.00;   25.6;    6.0;    5.5;eor
          1;19660811;-999;-999;-999;    5;   0.0;   0;-999;   0;   1.7;  19.1;    -999;   20.4;   80.00;   28.2;   10.4;    9.6;eor
          1;19660812;-999;-999;-999;    5;   0.0;   0;-999;   0;   0.7;  20.5;    -999;   22.3;   78.00;   31.8;   12.6;   11.6;eor
          1;19660813;-999;-999;-999;    5;   0.0;   0;-999;   0;   0.0;  21.6;    -999;   23.4;   78.00;   32.0;   13.6;   12.0;eor
          1;19660814;-999;-999;-999;    5;   0.0;   0;-999;   0;   7.0;  20.5;    -999;   22.5;   76.00;   27.2;   15.8;   14.6;eor
          1;19660815;-999;-999;-999;    5;  24.1;   1;-999;   0;   8.0;  13.5;    -999;   13.6;   84.00;   21.8;   11.6;   16.2;eor
          1;19660816;-999;-999;-999;    5;   0.2;   1;-999;   0;   8.0;  11.3;    -999;   10.9;   87.00;   12.2;    9.8;   10.0;eor
          1;19660817;-999;-999;-999;    5;   0.0;   0;-999;   0;   8.0;  13.5;    -999;   13.2;   90.00;   14.0;    9.8;    9.5;eor
          1;19660818;-999;-999;-999;    5;   0.0;   0;-999;   0;   7.3;  16.1;    -999;   16.4;   87.00;   20.4;   11.8;   11.2;eor
          1;19660819;-999;-999;-999;    5;  14.8;   1;-999;   0;   5.0;  16.3;    -999;   16.0;   87.00;   22.0;   13.8;   14.2;eor
          1;19660820;-999;-999;-999;    5;   6.0;   1;-999;   0;   8.0;  16.8;    -999;   15.2;   98.00;   16.2;   11.6;   11.2;eor
          1;19660821;-999;-999;-999;    5;  15.6;   1;-999;   0;   7.7;  18.1;    -999;   17.2;   92.00;   19.6;   14.8;   14.2;eor
          1;19660822;-999;-999;-999;    5;   1.2;   1;-999;   0;   6.3;  15.9;    -999;   15.6;   88.00;   20.4;   13.4;   14.0;eor
          1;19660823;-999;-999;-999;    5;   0.9;   1;-999;   0;   7.3;  13.3;    -999;   14.5;   81.00;   18.4;    8.8;    8.6;eor
          1;19660824;-999;-999;-999;    5;   0.0;   0;-999;   0;   7.7;  12.1;    -999;   13.2;   79.00;   16.6;   11.2;   11.2;eor
          1;19660825;-999;-999;-999;    5;  10.9;   1;-999;   0;   7.7;  10.5;    -999;    9.9;   85.00;   13.4;    8.0;    7.5;eor
          1;19660826;-999;-999;-999;    5;   0.0;   0;-999;   0;   5.0;  10.1;    -999;   10.4;   81.00;   17.2;    6.0;    5.8;eor
          1;19660827;-999;-999;-999;    5;   0.0;   0;-999;   0;   0.3;  11.3;    -999;   13.0;   79.00;   19.4;    3.4;    3.2;eor
          1;19660828;-999;-999;-999;    5;   0.0;   0;-999;   0;   8.0;  13.2;    -999;   12.0;   94.00;   13.2;    9.0;    7.4;eor
          1;19660829;-999;-999;-999;    5;   7.4;   1;-999;   0;   4.7;  13.6;    -999;   14.3;   84.00;   20.8;    8.0;    7.4;eor
          1;19660830;-999;-999;-999;    5;   3.6;   1;-999;   0;   7.0;  14.5;    -999;   12.2;   96.00;   15.2;    9.2;   10.6;eor
          1;19660831;-999;-999;-999;    5;   1.4;   1;-999;   0;   6.7;  13.1;    -999;   13.2;   87.00;   19.2;    9.0;    9.0;eor
          1;19660901;-999;-999;-999;    5;   1.0;   1;-999;   0;   7.7;  14.3;    -999;   14.9;   85.00;   20.0;    8.4;    7.6;eor
          1;19660902;-999;-999;-999;    5;   0.0;   0;-999;   0;   6.0;  15.2;    -999;   16.2;   82.00;   22.2;   11.4;   11.2;eor
          1;19660903;-999;-999;-999;    5;   0.7;   1;-999;   0;   7.0;  16.1;    -999;   16.4;   84.00;   19.2;   12.8;   12.4;eor
          1;19660904;-999;-999;-999;    5;   1.2;   1;-999;   0;   2.3;  15.6;    -999;   17.3;   80.00;   24.0;   13.2;   12.0;eor
          1;19660905;-999;-999;-999;    5;   0.0;   0;-999;   0;   5.7;  14.0;    -999;   15.8;   76.00;   21.2;   11.8;   13.2;eor
          1;19660906;-999;-999;-999;    5;   0.0;   0;-999;   0;   3.0;  12.7;    -999;   15.4;   75.00;   24.2;    8.0;    7.5;eor
          1;19660907;-999;-999;-999;    5;   0.0;   0;-999;   0;   0.3;  16.4;    -999;   18.4;   80.00;   27.4;    8.8;    8.2;eor
          1;19660908;-999;-999;-999;    5;   0.0;   0;-999;   0;   1.0;  17.5;    -999;   18.4;   82.00;   27.2;   10.6;    9.4;eor
          1;19660909;-999;-999;-999;    5;   0.0;   0;-999;   0;   2.0;  17.3;    -999;   18.2;   82.00;   26.6;   12.4;   10.8;eor
          1;19660910;-999;-999;-999;    5;   0.0;   0;-999;   0;   4.7;  18.7;    -999;   19.6;   82.00;   27.6;   11.6;   10.4;eor
          1;19660911;-999;-999;-999;    5;   0.0;   0;-999;   0;   2.7;  18.7;    -999;   19.8;   82.00;   26.2;   12.4;   11.0;eor
          1;19660912;-999;-999;-999;    5;   5.3;   1;-999;   0;   0.7;  17.3;    -999;   18.9;   80.00;   28.2;   11.2;   10.0;eor
          1;19660913;-999;-999;-999;    5;   6.0;   1;-999;   0;   5.3;  16.8;    -999;   14.5;   97.00;   17.2;   11.8;   12.4;eor
          1;19660914;-999;-999;-999;    5;   0.0;   0;-999;   0;   3.7;  10.7;    -999;   10.9;   82.00;   19.2;    5.8;    5.4;eor
          1;19660915;-999;-999;-999;    5;   7.6;   1;-999;   0;   4.3;  11.7;    -999;   14.0;   78.00;   21.2;    4.4;    4.2;eor
          1;19660916;-999;-999;-999;    5;   0.0;   0;-999;   0;   8.0;  10.8;    -999;   11.2;   81.00;   13.6;    9.2;    9.0;eor
          1;19660917;-999;-999;-999;    5;   0.0;   0;-999;   0;   7.7;  11.1;    -999;   12.2;   79.00;   14.2;    8.8;    8.0;eor
          1;19660918;-999;-999;-999;    5;   0.0;   0;-999;   0;   8.0;  11.9;    -999;   13.4;   77.00;   15.2;   11.0;   11.0;eor
          1;19660919;-999;-999;-999;    5;   0.0;   0;-999;   0;   0.7;  10.8;    -999;   12.6;   74.00;   17.2;    8.8;    7.6;eor
          1;19660920;-999;-999;-999;    5;   0.0;   0;-999;   0;   0.7;  11.5;    -999;   10.2;   88.00;   17.2;    6.0;    4.2;eor
          1;19660921;-999;-999;-999;    5;   0.0;   0;-999;   0;   2.7;  12.1;    -999;   11.0;   91.00;   17.6;    3.2;    1.6;eor
          1;19660922;-999;-999;-999;    5;   0.0;   0;-999;   0;   3.3;  11.1;    -999;   11.0;   82.00;   20.8;    6.2;    4.4;eor
          1;19660923;-999;-999;-999;    5;   0.0;   0;-999;   0;   2.0;  10.4;    -999;   13.0;   74.00;   20.2;    3.6;    1.8;eor
          1;19660924;-999;-999;-999;    5;   0.0;   0;-999;   0;   3.0;  10.3;    -999;   10.6;   81.00;   20.0;    4.4;    2.8;eor
          1;19660925;-999;-999;-999;    5;   0.0;   0;-999;   0;   0.0;  12.1;    -999;   12.8;   83.00;   20.8;    3.8;    2.0;eor
          1;19660926;-999;-999;-999;    5;   0.0;   0;-999;   0;   6.7;  13.1;    -999;   12.0;   93.00;   16.8;    6.0;    4.0;eor
          1;19660927;-999;-999;-999;    5;   0.0;   1;-999;   0;   2.7;  14.5;    -999;   13.6;   91.00;   20.2;    7.2;    5.5;eor
          1;19660928;-999;-999;-999;    5;   0.0;   0;-999;   0;   2.7;  14.7;    -999;   13.2;   93.00;   19.4;    5.8;    4.0;eor
          1;19660929;-999;-999;-999;    5;   0.0;   0;-999;   0;   7.3;  13.1;    -999;   12.0;   92.00;   14.8;    5.8;    4.2;eor
          1;19660930;-999;-999;-999;    5;   7.0;   1;-999;   0;   8.0;  14.9;    -999;   14.0;   94.00;   16.6;    8.6;    6.5;eor
          1;19661001;-999;-999;-999;    5;   3.8;   1;-999;   0;   7.0;  14.8;    -999;   14.4;   87.00;   20.6;   11.2;   12.0;eor
          1;19661002;-999;-999;-999;    5;   2.4;   1;-999;   0;   3.3;  14.1;    -999;   14.2;   87.00;   20.2;   10.2;    8.2;eor
          1;19661003;-999;-999;-999;    5;   0.0;   0;-999;   0;   5.3;  15.6;    -999;   15.8;   86.00;   23.0;   11.2;    9.6;eor
          1;19661004;-999;-999;-999;    5;   0.0;   0;-999;   0;   2.0;  13.6;    -999;   16.0;   78.00;   26.8;    8.2;    6.0;eor
          1;19661005;-999;-999;-999;    5;   0.0;   0;-999;   0;   0.0;  15.9;    -999;   16.4;   85.00;   25.6;    9.0;    6.6;eor
          1;19661006;-999;-999;-999;    5;   0.0;   0;-999;   0;   0.3;  15.7;    -999;   15.8;   87.00;   23.0;    8.8;    6.8;eor
          1;19661007;-999;-999;-999;    5;   0.3;   1;-999;   0;   8.0;  15.1;    -999;   14.0;   95.00;   15.6;    8.4;    6.0;eor
          1;19661008;-999;-999;-999;    5;   0.0;   0;-999;   0;   2.7;  14.8;    -999;   13.3;   92.00;   20.2;   10.4;   11.5;eor
          1;19661009;-999;-999;-999;    5;   0.6;   1;-999;   0;   7.7;  16.4;    -999;   15.4;   93.00;   19.0;    8.4;    6.4;eor
          1;19661010;-999;-999;-999;    5;   0.0;   0;-999;   0;   7.3;  15.9;    -999;   14.8;   92.00;   19.4;   12.0;   11.0;eor
          1;19661011;-999;-999;-999;    5;   0.0;   0;-999;   0;   8.0;  15.9;    -999;   15.6;   90.00;   18.0;   10.8;    9.0;eor
          1;19661012;-999;-999;-999;    5;   6.9;   1;-999;   0;   8.0;  16.3;    -999;   14.8;   95.00;   16.6;   13.0;   13.0;eor
          1;19661013;-999;-999;-999;    5;   0.0;   0;-999;   0;   3.3;  14.3;    -999;   13.8;   88.00;   19.8;   10.6;   11.5;eor
          1;19661014;-999;-999;-999;    5;   0.1;   1;-999;   0;   4.0;  13.7;    -999;   12.9;   90.00;   17.0;    7.2;    7.0;eor
          1;19661015;-999;-999;-999;    5;   0.0;   0;-999;   0;   5.3;  13.2;    -999;   12.6;   88.00;   18.6;    7.4;    5.5;eor
          1;19661016;-999;-999;-999;    5;   4.4;   1;-999;   0;   7.7;  14.0;    -999;   12.4;   96.00;   15.0;    9.2;    7.0;eor
          1;19661017;-999;-999;-999;    5;   0.0;   0;-999;   0;   1.3;  11.6;    -999;   10.4;   89.00;   16.8;    7.2;    5.5;eor
          1;19661018;-999;-999;-999;    5;   0.0;   0;-999;   0;   6.3;  11.3;    -999;    9.8;   94.00;   12.4;    3.4;    2.0;eor
          1;19661019;-999;-999;-999;    5;   6.2;   1;-999;   0;   8.0;  11.3;    -999;    9.3;   95.00;   12.2;    7.6;    7.5;eor
          1;19661020;-999;-999;-999;    5;   4.8;   1;-999;   0;   4.3;  10.5;    -999;    9.6;   89.00;   15.2;    4.8;    3.0;eor
          1;19661021;-999;-999;-999;    5;   0.0;   0;-999;   0;   6.0;  10.3;    -999;   10.1;   82.00;   14.6;    7.2;    6.6;eor
          1;19661022;-999;-999;-999;    5;   0.4;   1;-999;   0;   7.3;  10.0;    -999;    9.6;   85.00;   15.2;    3.8;    2.2;eor
          1;19661023;-999;-999;-999;    5;   0.0;   0;-999;   0;   6.0;  12.7;    -999;   12.6;   86.00;   19.8;    6.8;    4.8;eor
          1;19661024;-999;-999;-999;    5;   8.4;   1;-999;   0;   7.7;  13.9;    -999;   13.4;   88.00;   17.2;   10.6;    9.2;eor
          1;19661025;-999;-999;-999;    5;   0.0;   0;-999;   0;   7.0;  14.0;    -999;   13.0;   91.00;   18.4;    9.6;    7.8;eor
          1;19661026;-999;-999;-999;    5;  18.7;   1;-999;   0;   7.7;  12.1;    -999;   10.7;   92.00;   13.8;    5.2;    3.6;eor
          1;19661027;-999;-999;-999;    5;   0.8;   1;-999;   0;   8.0;   8.7;    -999;    6.5;   88.00;    9.6;    5.2;    5.0;eor
          1;19661028;-999;-999;-999;    5;   0.2;   1;-999;   0;   7.7;   8.0;    -999;    6.0;   87.00;    8.2;    2.6;    1.5;eor
          1;19661029;-999;-999;-999;    5;   1.2;   1;-999;   0;   8.0;   7.7;    -999;    4.2;   92.00;    6.2;    3.2;    3.5;eor
          1;19661030;-999;-999;-999;    5;   0.0;   0;-999;   0;   7.7;   6.4;    -999;    2.8;   85.00;    3.8;    1.6;    1.0;eor
          1;19661031;-999;-999;-999;    5;   0.0;   0;-999;   0;   0.7;   4.9;    -999;   -0.2;   81.00;    3.2;   -2.8;   -4.6;eor
          1;19661101;-999;-999;-999;    5;   0.0;   0;-999;   0;   8.0;   4.9;    -999;   -1.0;   89.00;    1.6;   -7.0;   -8.0;eor
          1;19661102;-999;-999;-999;    5;   0.0;   0;-999;   0;   6.3;   5.5;    -999;    0.7;   85.00;    3.4;   -0.8;   -1.0;eor
          1;19661103;-999;-999;-999;    5;   0.0;   0;-999;   0;   8.0;   6.1;    -999;    1.0;   95.00;    2.6;   -1.4;   -2.2;eor
          1;19661104;-999;-999;-999;    5;  20.9;   8;-999;   0;   8.0;   6.1;    -999;    0.2;   99.00;    1.6;   -1.0;   -2.5;eor
          1;19661105;-999;-999;-999;    5;   0.0;   0;-999;  15;   6.7;   5.7;    -999;   -0.4;   95.00;    3.8;   -5.4;   -7.4;eor
          1;19661106;-999;-999;-999;    5;   0.0;   0;-999;  11;   7.0;   7.7;    -999;    5.6;   84.00;   12.4;   -0.8;   -1.8;eor
          1;19661107;-999;-999;-999;    5;   0.0;   0;-999;   5;   3.3;   7.7;    -999;    5.4;   84.00;   15.2;    0.0;   -2.0;eor
          1;19661108;-999;-999;-999;    5;   0.0;   0;-999;   0;   6.3;   7.3;    -999;    2.5;   99.00;    5.2;   -1.4;   -3.5;eor
          1;19661109;-999;-999;-999;    5;   0.0;   0;-999;   0;   3.0;   8.7;    -999;    6.8;   85.00;   15.2;    1.0;   -0.8;eor
          1;19661110;-999;-999;-999;    5;   0.7;   1;-999;   0;   8.0;   8.1;    -999;    4.6;   92.00;    8.6;    2.2;    0.0;eor
          1;19661111;-999;-999;-999;    5;   0.0;   0;-999;   0;   5.7;   6.4;    -999;    2.0;   85.00;    5.6;   -0.8;    0.6;eor
          1;19661112;-999;-999;-999;    5;   0.0;   0;-999;   0;   4.3;   5.9;    -999;    1.5;   85.00;    3.6;   -1.6;   -3.4;eor
          1;19661113;-999;-999;-999;    5;   0.0;   0;-999;   0;   5.0;   4.9;    -999;   -1.5;   90.00;    1.2;   -4.4;   -6.4;eor
          1;19661114;-999;-999;-999;    5;   5.8;   7;-999;   0;   8.0;   5.6;    -999;    0.2;   89.00;    2.4;   -1.8;   -2.2;eor
          1;19661115;-999;-999;-999;    5;   4.2;   1;-999;   8;   8.0;   6.5;    -999;    2.0;   95.00;    3.2;   -1.2;   -2.0;eor
          1;19661116;-999;-999;-999;    5;   2.2;   8;-999;   0;   8.0;   6.9;    -999;    2.2;   95.00;    4.0;    1.0;    0.0;eor
          1;19661117;-999;-999;-999;    5;   0.8;   8;-999;   0;   7.7;   6.5;    -999;    2.2;   90.00;    4.6;    0.8;   -0.5;eor
          1;19661118;-999;-999;-999;    5;   2.2;   8;-999;   0;   8.0;   6.8;    -999;    1.7;   96.00;    3.8;    0.0;   -1.0;eor
          1;19661119;-999;-999;-999;    5;   0.2;   7;-999;   1;   8.0;   6.3;    -999;    0.2;   98.00;    2.2;   -1.8;   -0.5;eor
          1;19661120;-999;-999;-999;    5;   0.2;   7;-999;   0;   4.7;   6.1;    -999;   -0.4;   98.00;    2.4;   -2.6;   -2.6;eor
          1;19661121;-999;-999;-999;    5;   0.0;   0;-999;   0;   7.7;   6.4;    -999;    1.6;   94.00;    3.2;   -2.8;   -4.4;eor
          1;19661122;-999;-999;-999;    5;   0.0;   0;-999;   0;   3.7;   5.6;    -999;    0.3;   86.00;    5.6;   -2.6;   -2.4;eor
          1;19661123;-999;-999;-999;    5;   2.0;   7;-999;   0;   4.7;   5.3;    -999;   -0.8;   91.00;    3.8;   -4.8;   -6.2;eor
          1;19661124;-999;-999;-999;    5;   3.0;   7;-999;   2;   8.0;   6.0;    -999;    0.1;   98.00;    1.2;   -2.2;   -2.8;eor
          1;19661125;-999;-999;-999;    5;   0.0;   0;-999;   3;   6.7;   5.3;    -999;   -1.1;   93.00;    2.0;   -2.8;   -2.0;eor
          1;19661126;-999;-999;-999;    5;   2.0;   7;-999;   2;   8.0;   5.1;    -999;   -2.0;   97.00;   -1.2;   -5.0;   -4.4;eor
          1;19661127;-999;-999;-999;    5;   0.0;   0;-999;   5;   7.7;   6.4;    -999;    1.2;   97.00;    2.2;   -2.0;   -2.4;eor
          1;19661128;-999;-999;-999;    5;   8.9;   1;-999;   1;   7.7;   7.6;    -999;    4.0;   94.00;    6.2;    0.8;    0.4;eor
          1;19661129;-999;-999;-999;    5;   2.0;   7;-999;   0;   7.7;   5.3;    -999;   -1.4;   90.00;    4.6;   -5.2;   -0.4;eor
          1;19661130;-999;-999;-999;    5;   3.4;   1;-999;   2;   5.7;   5.9;    -999;    2.4;   85.00;    5.6;   -4.8;   -6.2;eor
          1;19661201;-999;-999;-999;    5;   4.4;   1;-999;   0;   5.3;   7.5;    -999;    4.2;   90.00;    8.6;    0.0;   -2.0;eor
          1;19661202;-999;-999;-999;    5;   7.4;   1;-999;   0;   8.0;   8.1;    -999;    4.5;   91.00;    8.6;    2.2;    2.5;eor
          1;19661203;-999;-999;-999;    5;   7.5;   7;-999;   0;   4.7;   5.7;    -999;    0.2;   91.00;    3.2;   -2.0;   -3.5;eor
          1;19661204;-999;-999;-999;    5;   3.0;   7;-999;  12;   8.0;   5.5;    -999;   -1.2;   94.00;    1.0;   -3.6;   -4.4;eor
          1;19661205;-999;-999;-999;    5;   0.8;   7;-999;  11;   5.3;   4.9;    -999;   -1.6;   93.00;    1.2;   -7.4;  -10.5;eor
          1;19661206;-999;-999;-999;    5;   0.0;   0;-999;  11;   6.7;   4.9;    -999;   -1.2;   88.00;    0.2;   -7.2;   -5.0;eor
          1;19661207;-999;-999;-999;    5;   0.0;   0;-999;  10;   8.0;   4.8;    -999;   -2.8;   97.00;   -0.8;   -8.8;  -11.5;eor
          1;19661208;-999;-999;-999;    5;   0.5;   7;-999;  10;   8.0;   5.5;    -999;   -1.0;   97.00;    0.0;   -2.8;   -3.0;eor
          1;19661209;-999;-999;-999;    5;   2.3;   8;-999;   8;   8.0;   6.3;    -999;    1.4;   93.00;    3.2;   -1.4;   -1.5;eor
          1;19661210;-999;-999;-999;    5;  13.2;   1;-999;   4;   8.0;   7.7;    -999;    4.5;   93.00;    5.2;    0.8;    0.0;eor
          1;19661211;-999;-999;-999;    5;   5.0;   8;-999;   0;   6.0;   5.9;    -999;    2.0;   83.00;    6.0;   -1.0;   -3.0;eor
          1;19661212;-999;-999;-999;    5;   4.9;   1;-999;   2;   8.0;   8.0;    -999;    4.8;   92.00;    7.8;   -0.2;   -1.0;eor
          1;19661213;-999;-999;-999;    5;   2.3;   8;-999;   0;   7.7;   6.9;    -999;    2.0;   96.00;    5.6;    0.0;    1.4;eor
          1;19661214;-999;-999;-999;    5;   4.0;   8;-999;   0;   7.7;   6.1;    -999;    1.0;   93.00;    2.6;   -0.8;   -0.5;eor
          1;19661215;-999;-999;-999;    5;   0.0;   0;-999;   5;   5.3;   5.2;    -999;   -1.8;   93.00;    1.6;   -6.2;   -4.4;eor
          1;19661216;-999;-999;-999;    5;   0.0;   0;-999;   3;   8.0;   4.5;    -999;   -4.0;   97.00;   -2.2;   -4.8;   -4.6;eor
          1;19661217;-999;-999;-999;    5;   0.0;   1;-999;   3;   7.3;   5.2;    -999;   -1.7;   95.00;    1.6;   -5.4;   -5.0;eor
          1;19661218;-999;-999;-999;    5;   0.0;   0;-999;   2;   8.0;   6.3;    -999;    3.2;   84.00;    4.6;   -2.8;   -2.8;eor
          1;19661219;-999;-999;-999;    5;   0.0;   0;-999;   0;   8.0;   7.6;    -999;    3.8;   94.00;    5.4;    1.2;   -0.2;eor
          1;19661220;-999;-999;-999;    5;   2.2;   1;-999;   0;   8.0;   7.7;    -999;    4.8;   86.00;    7.2;    2.4;    2.0;eor
          1;19661221;-999;-999;-999;    5;   1.0;   7;-999;   0;   8.0;   5.3;    -999;   -0.8;   92.00;    3.2;   -2.8;   -4.0;eor
          1;19661222;-999;-999;-999;    5;   5.4;   8;-999;   1;   7.0;   5.9;    -999;   -0.1;   98.00;    0.8;   -2.4;   -4.0;eor
          1;19661223;-999;-999;-999;    5;   3.5;   1;-999;   6;   8.0;   7.1;    -999;    2.4;   99.00;    3.2;   -1.0;   -2.0;eor
          1;19661224;-999;-999;-999;    5;  10.1;   1;-999;   0;   8.0;   8.3;    -999;    6.1;   89.00;    6.6;    2.4;    1.5;eor
          1;19661225;-999;-999;-999;    5;   1.0;   7;-999;   0;   4.7;   5.7;    -999;   -0.4;   92.00;    6.4;   -3.2;    0.0;eor
          1;19661226;-999;-999;-999;    5;   0.0;   0;-999;   0;   0.7;   4.4;    -999;   -3.4;   90.00;    1.6;   -6.8;   -7.4;eor
          1;19661227;-999;-999;-999;    5;   0.4;   7;-999;   0;   8.0;   5.1;    -999;   -1.6;   94.00;   -0.2;   -6.6;   -7.4;eor
          1;19661228;-999;-999;-999;    5;   0.3;   8;-999;   1;   8.0;   6.4;    -999;    0.8;   98.00;    2.4;   -2.2;   -2.4;eor
          1;19661229;-999;-999;-999;    5;   5.0;   1;-999;   0;   8.0;   7.5;    -999;    3.8;   96.00;    5.8;   -1.0;   -1.0;eor
          1;19661230;-999;-999;-999;    5;   0.8;   1;-999;   0;   1.7;   7.1;    -999;    3.1;   86.00;    8.2;   -0.2;    5.0;eor
          1;19661231;-999;-999;-999;    5;   1.3;   1;-999;   0;   8.0;   7.2;    -999;    3.8;   95.00;    6.4;   -2.4;   -4.0;eor
          1;19670101;-999;-999;-999;    5;   1.0;   1;-999;   0;   5.3;   9.5;    -999;    6.2;   96.00;    8.8;    4.4;    4.6;eor
          1;19670102;-999;-999;-999;    5;   2.0;   8;-999;   0;   8.0;   6.0;    -999;    1.2;   89.00;    4.8;   -0.4;   -1.0;eor
          1;19670103;-999;-999;-999;    5;   0.0;   0;-999;   1;   6.0;   4.3;    -999;   -2.0;   81.00;    0.8;   -5.4;   -7.2;eor
          1;19670104;-999;-999;-999;    5;   0.0;   0;-999;   1;   7.0;   4.3;    -999;   -2.4;   84.00;   -1.0;   -3.2;   -4.0;eor
          1;19670105;-999;-999;-999;    5;   1.0;   7;-999;   1;   7.7;   4.3;    -999;   -2.8;   84.00;   -1.0;   -3.8;   -4.0;eor
          1;19670106;-999;-999;-999;    5;   0.1;   7;-999;   2;   4.7;   3.7;    -999;   -4.6;   84.00;   -1.8;   -6.4;   -7.6;eor
          1;19670107;-999;-999;-999;    5;   0.0;   0;-999;   1;   5.7;   2.9;    -999;   -6.2;   73.00;   -4.8;   -8.8;   -9.0;eor
          1;19670108;-999;-999;-999;    5;   0.0;   0;-999;   1;   7.7;   2.8;    -999;   -6.4;   74.00;   -6.0;   -9.0;  -10.0;eor
          1;19670109;-999;-999;-999;    5;   0.0;   1;-999;   1;   6.7;   2.5;    -999;   -9.1;   80.00;   -6.2;  -11.8;   -7.6;eor
          1;19670110;-999;-999;-999;    5;   0.0;   0;-999;   1;   4.0;   2.0;    -999;  -12.7;   83.00;   -6.4;  -16.6;  -17.4;eor
          1;19670111;-999;-999;-999;    5;   1.0;   7;-999;   1;   8.0;   3.1;    -999;   -6.8;   87.00;   -4.0;  -15.6;  -16.4;eor
          1;19670112;-999;-999;-999;    5;   0.5;   7;-999;   3;   8.0;   4.9;    -999;   -2.0;   95.00;    0.0;   -7.4;   -9.4;eor
          1;19670113;-999;-999;-999;    5;   0.2;   1;-999;   3;   8.0;   6.3;    -999;    1.2;   93.00;    2.2;   -2.4;   -3.6;eor
          1;19670114;-999;-999;-999;    5;   0.8;   1;-999;   1;   8.0;   6.7;    -999;    1.4;   98.00;    2.4;    0.4;   -0.8;eor
          1;19670115;-999;-999;-999;    5;   0.0;   0;-999;   0;   7.3;   7.1;    -999;    2.4;   96.00;    5.0;    0.0;   -1.0;eor
          1;19670116;-999;-999;-999;    5;   0.0;   0;-999;   0;   7.7;   6.3;    -999;    2.4;   85.00;    3.2;    1.0;    0.6;eor
          1;19670117;-999;-999;-999;    5;   0.0;   0;-999;   0;   8.0;   5.6;    -999;   -0.6;   95.00;    2.2;   -3.0;   -4.2;eor
          1;19670118;-999;-999;-999;    5;   0.0;   0;-999;   0;   8.0;   5.7;    -999;   -0.5;   97.00;    0.4;   -1.8;   -2.0;eor
          1;19670119;-999;-999;-999;    5;   0.0;   0;-999;   0;   8.0;   5.6;    -999;   -0.9;   96.00;    0.6;   -2.2;   -2.0;eor
          1;19670120;-999;-999;-999;    5;   0.8;   7;-999;   0;   7.0;   5.2;    -999;   -1.6;   97.00;    1.2;   -5.4;   -5.4;eor
          1;19670121;-999;-999;-999;    5;   2.0;   1;-999;   0;   8.0;   6.5;    -999;    1.0;   98.00;    3.2;   -1.2;   -1.6;eor
